subject	level1	level2	level3	level4
http://dbpedia.org/resource/Mio_Takaki	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Actor	https://dbpedia.org/ontology/Actor
http://dbpedia.org/resource/Leena_La_Bianca	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Actor	https://dbpedia.org/ontology/Actor
http://dbpedia.org/resource/Barry_Livesey	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Actor	https://dbpedia.org/ontology/Actor
http://dbpedia.org/resource/CJ_Gibson	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Actor	https://dbpedia.org/ontology/Actor
http://dbpedia.org/resource/Yukari_Tachibana	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Actor	https://dbpedia.org/ontology/Actor
http://dbpedia.org/resource/Aliette_Opheim	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Actor	https://dbpedia.org/ontology/Actor
http://dbpedia.org/resource/Haydée_Politoff	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Actor	https://dbpedia.org/ontology/Actor
http://dbpedia.org/resource/Haruki_Ishiya	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Actor	https://dbpedia.org/ontology/Actor
http://dbpedia.org/resource/Harriet_Philpin	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Actor	https://dbpedia.org/ontology/Actor
http://dbpedia.org/resource/Lauren_McQueen	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Actor	https://dbpedia.org/ontology/Actor
http://dbpedia.org/resource/Claude_Mérelle	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Actor	https://dbpedia.org/ontology/Actor
http://dbpedia.org/resource/Kumiko_Takizawa	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Actor	https://dbpedia.org/ontology/Actor
http://dbpedia.org/resource/Garance_Le_Guillermic	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Actor	https://dbpedia.org/ontology/Actor
http://dbpedia.org/resource/Mia_Benson	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Actor	https://dbpedia.org/ontology/Actor
http://dbpedia.org/resource/Adam_Hawkes	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Actor	https://dbpedia.org/ontology/Actor
http://dbpedia.org/resource/Lilian_Douglas	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Actor	https://dbpedia.org/ontology/Actor
http://dbpedia.org/resource/Tomoko_Hoshino	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Actor	https://dbpedia.org/ontology/Actor
http://dbpedia.org/resource/Hanae_Kan	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Actor	https://dbpedia.org/ontology/Actor
http://dbpedia.org/resource/Janine_Lindemulder	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Actor	https://dbpedia.org/ontology/Actor
http://dbpedia.org/resource/Irene_Tripod	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Actor	https://dbpedia.org/ontology/Actor
http://dbpedia.org/resource/Yvonne_Yma	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Actor	https://dbpedia.org/ontology/Actor
http://dbpedia.org/resource/Jonny_Phillips_(actor)	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Actor	https://dbpedia.org/ontology/Actor
http://dbpedia.org/resource/Toshiharu_Sakurai	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Actor	https://dbpedia.org/ontology/Actor
http://dbpedia.org/resource/Peggy_Carlisle	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Actor	https://dbpedia.org/ontology/Actor
http://dbpedia.org/resource/Eddie_Woo	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Actor	https://dbpedia.org/ontology/Actor
http://dbpedia.org/resource/Henry_Hallett	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Actor	https://dbpedia.org/ontology/Actor
http://dbpedia.org/resource/Martin_Turner_(actor)	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Actor	https://dbpedia.org/ontology/Actor
http://dbpedia.org/resource/Harriette_Deborah_Lacy	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Actor	https://dbpedia.org/ontology/Actor
http://dbpedia.org/resource/Brandon_Lee_(pornographic_actor)	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Actor	https://dbpedia.org/ontology/Actor
http://dbpedia.org/resource/Agneta_Eckemyr	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Actor	https://dbpedia.org/ontology/Actor
http://dbpedia.org/resource/Ashley_Feraude	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Wesley_Geer	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Special_K_(rapper)	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Uru_(singer)	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Markus_Stockhausen	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Zahed_Sultan	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Kenny_Craddock	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Claus_Hempler	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Crystal_Caines	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Mitsuru_Igarashi	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/May_Peterson_Thompson	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Pat_LaCroix	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Arve_Furset	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Jaz_Dhami	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Psychobuildings	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Tom_Stevens_(musician)	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Meet_Bros	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Crucial_Star	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Marty_Kinack	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Rodrigo_de_la_Cadena	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Maxwell_(musician)	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Gabriel_Coss	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Ken_Chinn	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Martin_Hederos	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Marcel_Samuel-Rousseau	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Josephine_Fröhlich	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Stephen_Kozmeniuk	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Sara_Gazarek	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Arthur_Green_(musician)	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Oliver_Jackson	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Charlie_Zahm	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Mike_Einziger	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Jess_Williamson	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Mexicano_777	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/John_Tardy	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Verbal_Kent	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Ernest_Ashworth	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Greg_T._Walker	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Michael_Campbell_(musician)	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Hamid_Reza_Noorbakhsh	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Gregers_Brinch	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Marina_Alieva	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Orianthi	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Morganics	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Hovig_Demirjian	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Alex_Minoff	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Miles_Tackett	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Untouchable_(South_Korean_band)	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Emad_Ram	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Krystal_Harris	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Wilbur_Sweatman	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Carl_Norén	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Louise_Wener	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Poland_in_the_Junior_Eurovision_Song_Contest_2020	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Roy_Dyke	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Victor_Baravalle	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Brett_Anderson_(American_musician)	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Ruby_Winters	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Evan_Bartels	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Sacario	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Kebby_Boy	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Sonam_Sherpa	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/MusicalArtist	https://dbpedia.org/ontology/MusicalArtist
http://dbpedia.org/resource/Ferdinando_Porta	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Gabriel_Pellon	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Girolamo_da_Carpi	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Paolo_Caylina_the_Younger	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Nicholas_Solovioff	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Master_of_the_Iserlohn_Altarpiece	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Master_of_the_Altarpiece_of_the_Ten_Commandments	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Hans_Dürer	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Antonio_Baldi	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Francesco_Zugni	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Laudadio_Rambaldo	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Richard_Phillips_(American_painter)	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Giacomo_Barucco	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Mario_Gamero	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Maurelio_Scanavini	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Giovanni_Battista_Bissoni	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Bertram_Goodman	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Luca_Rosetti	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Benno_Adam	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Josef_Rebell	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Andrea_Lehmann	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Lippo_Vanni	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Claudia_Vecchiarelli	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Cristoforo_Rustici	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Giacomo_di_Castro	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Giovanni_Battista_Parodi	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Wellman_Morrison	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Carolyn_Castano	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Getto_di_Jacopo	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Sebastiano_Folli	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Fred_Swan	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Camillo_Rizzi	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Camillo_Gavasetti	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Francesco_Costa	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Georg_Bergmann	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Paolo_Brozzi	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Antonio_Consetti	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Walter_Bud	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Murray_Hantman	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Giovanni_Maria_da_Brescia	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Friedrich_Herlin	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Orazio_Solimena	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Dario_Varotari_the_Elder	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Tiburzio_Baldini	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Rosina_Mantovani_Gutti	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Louis_Asher	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Carlo_Sacchi	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Joseph_Weiß	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
http://dbpedia.org/resource/Heinrich_Wilhelm_Zimmerman	https://dbpedia.org/ontology/Person	https://dbpedia.org/ontology/Artist	https://dbpedia.org/ontology/Painter	https://dbpedia.org/ontology/Painter
